region;dm_method;lag;models_params;predictors_dict;predictors_list;selected_predictors;recall. mean;precision. mean;fscore. mean;recall. std;precision. std;fscore. std
LeftVentralMotor;RFE_1;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_ts': ['talk'], 'speech_left_ts': ['Signal_left']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['Signal_left_t4'];0.5729585006693441;0.6645962732919255;0.6153846153846154;0.0;0.0;0.0
LeftFrontaleyeField;RFE_2;6;{'n_estimators': 10, 'bootstrap': True, 'max_depth': 10, 'random_state': 5, 'max_features': 'auto'};{'eyetracking_ts': ['saccades']};['saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3'];['saccades_t5', 'saccades_t4'];0.7670157068062827;0.4819078947368421;0.5919191919191918;0.0;0.0;0.0
LeftDorsalMotor;RFE_1;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['Signal_left'], 'speech_ts': ['talk']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['Signal_left_t4'];0.8204787234042553;0.4904610492845787;0.6139303482587064;0.0;0.0;0.0
LeftFrontaleyeField;RFE_3;6;{'n_estimators': 50, 'bootstrap': True, 'max_depth': 10, 'random_state': 5, 'max_features': 'auto'};{'eyetracking_ts': ['saccades']};['saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3'];['saccades_t5', 'saccades_t4', 'saccades_t3'];0.862565445026178;0.4859882005899705;0.6216981132075472;0.0;0.0;0.0
LeftVentralMotor;RFE_2;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_ts': ['talk'], 'speech_left_ts': ['Signal_left']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['Signal_left_t4', 'Signal_left_t3'];0.9049531459170014;0.4757213230119634;0.6236162361623617;0.0;0.0;0.0
LeftDorsalMotor;RFE_2;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['Signal_left'], 'speech_ts': ['talk']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['Signal_left_t4', 'Signal_left_t3'];0.9242021276595744;0.4836464857341684;0.6349931475559616;0.0;0.0;0.0
LeftFrontaleyeField;RFE_4;6;{'n_estimators': 50, 'bootstrap': True, 'max_depth': 10, 'random_state': 5, 'max_features': 'auto'};{'eyetracking_ts': ['saccades']};['saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3'];['saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3'];0.862565445026178;0.4859882005899705;0.6216981132075472;0.0;0.0;0.0
LeftVentralMotor;RFE_3;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_ts': ['talk'], 'speech_left_ts': ['Signal_left']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.8487282463186078;0.5063897763578274;0.6343171585792896;0.0;0.0;0.0
LeftDorsalMotor;RFE_3;6;{'max_depth': 10, 'n_estimators': 100, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['Signal_left'], 'speech_ts': ['talk']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.6795212765957447;0.6127098321342925;0.6443883984867592;0.0;0.0;0.0
LeftVentralMotor;RFE_4;6;{'max_depth': 10, 'n_estimators': 300, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_ts': ['talk'], 'speech_left_ts': ['Signal_left']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.8099062918340026;0.521551724137931;0.6345044572627163;0.0;0.0;0.0
LeftDorsalMotor;RFE_4;6;{'max_depth': 10, 'n_estimators': 100, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['Signal_left'], 'speech_ts': ['talk']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.8444148936170213;0.4724702380952381;0.6059160305343511;0.0;0.0;0.0
LeftFusiformGyrus;RFE_9;6;{'bootstrap': True, 'max_features': 'auto', 'max_depth': 50, 'random_state': 5, 'n_estimators': 100};{'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes'], 'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', ' pose_Rx', ' pose_Ry', ' pose_Rz']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t6', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t6', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t6', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3', ' AU01_r_t6', ' AU01_r_t5', ' AU01_r_t4', ' AU01_r_t3', ' AU02_r_t6', ' AU02_r_t5', ' AU02_r_t4', ' AU02_r_t3', ' AU04_r_t6', ' AU04_r_t5', ' AU04_r_t4', ' AU04_r_t3', ' AU05_r_t6', ' AU05_r_t5', ' AU05_r_t4', ' AU05_r_t3', ' AU06_r_t6', ' AU06_r_t5', ' AU06_r_t4', ' AU06_r_t3', ' AU07_r_t6', ' AU07_r_t5', ' AU07_r_t4', ' AU07_r_t3', ' AU10_r_t6', ' AU10_r_t5', ' AU10_r_t4', ' AU10_r_t3', ' AU12_r_t6', ' AU12_r_t5', ' AU12_r_t4', ' AU12_r_t3', ' AU14_r_t6', ' AU14_r_t5', ' AU14_r_t4', ' AU14_r_t3', ' AU15_r_t6', ' AU15_r_t5', ' AU15_r_t4', ' AU15_r_t3', ' AU17_r_t6', ' AU17_r_t5', ' AU17_r_t4', ' AU17_r_t3', ' AU20_r_t6', ' AU20_r_t5', ' AU20_r_t4', ' AU20_r_t3', ' AU23_r_t6', ' AU23_r_t5', ' AU23_r_t4', ' AU23_r_t3', ' AU25_r_t6', ' AU25_r_t5', ' AU25_r_t4', ' AU25_r_t3', ' AU26_r_t6', ' AU26_r_t5', ' AU26_r_t4', ' AU26_r_t3', ' pose_Rx_t6', ' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t6', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t6', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3'];[' AU10_r_t6', ' AU17_r_t4', ' AU25_r_t4', ' AU25_r_t3', ' AU26_r_t6', ' AU26_r_t5', ' pose_Rx_t5', ' pose_Ry_t4', ' pose_Rz_t6'];0.4441489361702128;0.49554896142433236;0.46844319775596077;0.0;0.0;0.0
LeftVentralMotor;RFE_5;6;{'max_depth': 10, 'n_estimators': 200, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_ts': ['talk'], 'speech_left_ts': ['Signal_left']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['talk_t4', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.7242302543507363;0.44859038142620233;0.5540194572452637;0.0;0.0;0.0
LeftDorsalMotor;RFE_5;6;{'max_depth': 10, 'n_estimators': 300, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['Signal_left'], 'speech_ts': ['talk']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['talk_t5', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.8125;0.4991830065359477;0.6184210526315789;0.0;0.0;0.0
LeftVentralMotor;RFE_7;6;{'max_depth': 10, 'n_estimators': 50, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_ts': ['talk'], 'speech_left_ts': ['Signal_left']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['talk_t6', 'talk_t5', 'talk_t4', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.5287817938420348;0.4555940023068051;0.48946716232961585;0.0;0.0;0.0
LeftDorsalMotor;RFE_7;6;{'max_depth': 10, 'n_estimators': 300, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['Signal_left'], 'speech_ts': ['talk']};['talk_t6', 'talk_t5', 'talk_t4', 'talk_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['talk_t6', 'talk_t5', 'talk_t4', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.6303191489361702;0.4633431085043988;0.5340845070422536;0.0;0.0;0.0
LeftVentralMotor;RFE_1;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['IPU_left', 'Signal_left']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['IPU_left_t4'];0.47277936962750716;0.6639839034205232;0.5523012552301254;0.0;0.0;0.0
LeftDorsalMotor;RFE_1;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['IPU_left', 'Signal_left']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['IPU_left_t4'];0.8660968660968661;0.4537313432835821;0.5954946131243878;0.0;0.0;0.0
LeftVentralMotor;RFE_2;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['IPU_left', 'Signal_left']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['IPU_left_t3', 'Signal_left_t4'];0.5329512893982808;0.6380789022298456;0.5807962529274006;0.0;0.0;0.0
LeftDorsalMotor;RFE_2;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['IPU_left', 'Signal_left']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['IPU_left_t4', 'Signal_left_t4'];0.8760683760683761;0.4462989840348331;0.5913461538461539;0.0;0.0;0.0
LeftVentralMotor;RFE_3;6;{'max_depth': 10, 'n_estimators': 50, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['IPU_left', 'Signal_left']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['IPU_left_t4', 'Signal_left_t4', 'Signal_left_t3'];0.7994269340974212;0.45402766476810413;0.5791385573430202;0.0;0.0;0.0
LeftDorsalMotor;RFE_3;6;{'max_depth': 10, 'n_estimators': 50, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['IPU_left', 'Signal_left']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['IPU_left_t4', 'Signal_left_t4', 'Signal_left_t3'];0.51994301994302;0.6043046357615894;0.5589586523736602;0.0;0.0;0.0
LeftFusiformGyrus;RFE_10;6;{'bootstrap': True, 'max_features': 'auto', 'max_depth': 50, 'random_state': 5, 'n_estimators': 200};{'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes'], 'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', ' pose_Rx', ' pose_Ry', ' pose_Rz']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t6', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t6', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t6', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3', ' AU01_r_t6', ' AU01_r_t5', ' AU01_r_t4', ' AU01_r_t3', ' AU02_r_t6', ' AU02_r_t5', ' AU02_r_t4', ' AU02_r_t3', ' AU04_r_t6', ' AU04_r_t5', ' AU04_r_t4', ' AU04_r_t3', ' AU05_r_t6', ' AU05_r_t5', ' AU05_r_t4', ' AU05_r_t3', ' AU06_r_t6', ' AU06_r_t5', ' AU06_r_t4', ' AU06_r_t3', ' AU07_r_t6', ' AU07_r_t5', ' AU07_r_t4', ' AU07_r_t3', ' AU10_r_t6', ' AU10_r_t5', ' AU10_r_t4', ' AU10_r_t3', ' AU12_r_t6', ' AU12_r_t5', ' AU12_r_t4', ' AU12_r_t3', ' AU14_r_t6', ' AU14_r_t5', ' AU14_r_t4', ' AU14_r_t3', ' AU15_r_t6', ' AU15_r_t5', ' AU15_r_t4', ' AU15_r_t3', ' AU17_r_t6', ' AU17_r_t5', ' AU17_r_t4', ' AU17_r_t3', ' AU20_r_t6', ' AU20_r_t5', ' AU20_r_t4', ' AU20_r_t3', ' AU23_r_t6', ' AU23_r_t5', ' AU23_r_t4', ' AU23_r_t3', ' AU25_r_t6', ' AU25_r_t5', ' AU25_r_t4', ' AU25_r_t3', ' AU26_r_t6', ' AU26_r_t5', ' AU26_r_t4', ' AU26_r_t3', ' pose_Rx_t6', ' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t6', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t6', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3'];[' AU04_r_t6', ' AU10_r_t5', ' AU17_r_t4', ' AU25_r_t5', ' AU25_r_t3', ' AU26_r_t6', ' AU26_r_t3', ' pose_Rx_t6', ' pose_Ry_t3', ' pose_Rz_t4'];0.44148936170212766;0.5007541478129713;0.4692579505300354;0.0;0.0;0.0
LeftVentralMotor;RFE_4;6;{'max_depth': 10, 'n_estimators': 100, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['IPU_left', 'Signal_left']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['IPU_left_t6', 'IPU_left_t4', 'IPU_left_t3', 'Signal_left_t5'];0.5171919770773639;0.6026711185308848;0.5566692367000771;0.0;0.0;0.0
LeftDorsalMotor;RFE_4;6;{'max_depth': 10, 'n_estimators': 200, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['IPU_left', 'Signal_left']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'Signal_left_t3'];0.7962962962962963;0.4415481832543444;0.568089430894309;0.0;0.0;0.0
LeftVentralMotor;RFE_5;6;{'max_depth': 10, 'n_estimators': 300, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['IPU_left', 'Signal_left']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'Signal_left_t4'];0.7808022922636103;0.473501303214596;0.5895078420767983;0.0;0.0;0.0
LeftDorsalMotor;RFE_5;6;{'max_depth': 10, 'n_estimators': 300, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['IPU_left', 'Signal_left']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'Signal_left_t4', 'Signal_left_t3'];0.8205128205128205;0.43802281368821294;0.571145265245414;0.0;0.0;0.0
LeftVentralMotor;RFE_7;6;{'max_depth': 10, 'n_estimators': 200, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['IPU_left', 'Signal_left']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.6432664756446992;0.5690747782002535;0.6039004707464695;0.0;0.0;0.0
LeftDorsalMotor;RFE_7;6;{'max_depth': 10, 'n_estimators': 10, 'random_state': 5, 'bootstrap': True, 'max_features': 'auto'};{'speech_left_ts': ['IPU_left', 'Signal_left']};['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'Signal_left_t6', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];['IPU_left_t6', 'IPU_left_t5', 'IPU_left_t4', 'IPU_left_t3', 'Signal_left_t5', 'Signal_left_t4', 'Signal_left_t3'];0.8233618233618234;0.4456437933693138;0.5782891445722861;0.0;0.0;0.0
LeftFusiformGyrus;RFE_11;6;{'bootstrap': True, 'max_features': 'auto', 'max_depth': 50, 'random_state': 5, 'n_estimators': 300};{'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes'], 'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', ' pose_Rx', ' pose_Ry', ' pose_Rz']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t6', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t6', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t6', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3', ' AU01_r_t6', ' AU01_r_t5', ' AU01_r_t4', ' AU01_r_t3', ' AU02_r_t6', ' AU02_r_t5', ' AU02_r_t4', ' AU02_r_t3', ' AU04_r_t6', ' AU04_r_t5', ' AU04_r_t4', ' AU04_r_t3', ' AU05_r_t6', ' AU05_r_t5', ' AU05_r_t4', ' AU05_r_t3', ' AU06_r_t6', ' AU06_r_t5', ' AU06_r_t4', ' AU06_r_t3', ' AU07_r_t6', ' AU07_r_t5', ' AU07_r_t4', ' AU07_r_t3', ' AU10_r_t6', ' AU10_r_t5', ' AU10_r_t4', ' AU10_r_t3', ' AU12_r_t6', ' AU12_r_t5', ' AU12_r_t4', ' AU12_r_t3', ' AU14_r_t6', ' AU14_r_t5', ' AU14_r_t4', ' AU14_r_t3', ' AU15_r_t6', ' AU15_r_t5', ' AU15_r_t4', ' AU15_r_t3', ' AU17_r_t6', ' AU17_r_t5', ' AU17_r_t4', ' AU17_r_t3', ' AU20_r_t6', ' AU20_r_t5', ' AU20_r_t4', ' AU20_r_t3', ' AU23_r_t6', ' AU23_r_t5', ' AU23_r_t4', ' AU23_r_t3', ' AU25_r_t6', ' AU25_r_t5', ' AU25_r_t4', ' AU25_r_t3', ' AU26_r_t6', ' AU26_r_t5', ' AU26_r_t4', ' AU26_r_t3', ' pose_Rx_t6', ' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t6', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t6', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3'];[' AU10_r_t5', ' AU10_r_t3', ' AU17_r_t4', ' AU25_r_t5', ' AU25_r_t3', ' AU26_r_t6', ' AU26_r_t5', ' AU26_r_t3', ' pose_Rx_t6', ' pose_Ry_t3', ' pose_Rz_t6'];0.46941489361702127;0.500709219858156;0.4845573095401509;0.0;0.0;0.0
LeftFusiformGyrus;RFE_12;6;{'bootstrap': True, 'max_features': 'auto', 'max_depth': 10, 'random_state': 5, 'n_estimators': 50};{'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes'], 'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r', ' pose_Rx', ' pose_Ry', ' pose_Rz']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t6', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t6', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t6', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3', ' AU01_r_t6', ' AU01_r_t5', ' AU01_r_t4', ' AU01_r_t3', ' AU02_r_t6', ' AU02_r_t5', ' AU02_r_t4', ' AU02_r_t3', ' AU04_r_t6', ' AU04_r_t5', ' AU04_r_t4', ' AU04_r_t3', ' AU05_r_t6', ' AU05_r_t5', ' AU05_r_t4', ' AU05_r_t3', ' AU06_r_t6', ' AU06_r_t5', ' AU06_r_t4', ' AU06_r_t3', ' AU07_r_t6', ' AU07_r_t5', ' AU07_r_t4', ' AU07_r_t3', ' AU10_r_t6', ' AU10_r_t5', ' AU10_r_t4', ' AU10_r_t3', ' AU12_r_t6', ' AU12_r_t5', ' AU12_r_t4', ' AU12_r_t3', ' AU14_r_t6', ' AU14_r_t5', ' AU14_r_t4', ' AU14_r_t3', ' AU15_r_t6', ' AU15_r_t5', ' AU15_r_t4', ' AU15_r_t3', ' AU17_r_t6', ' AU17_r_t5', ' AU17_r_t4', ' AU17_r_t3', ' AU20_r_t6', ' AU20_r_t5', ' AU20_r_t4', ' AU20_r_t3', ' AU23_r_t6', ' AU23_r_t5', ' AU23_r_t4', ' AU23_r_t3', ' AU25_r_t6', ' AU25_r_t5', ' AU25_r_t4', ' AU25_r_t3', ' AU26_r_t6', ' AU26_r_t5', ' AU26_r_t4', ' AU26_r_t3', ' pose_Rx_t6', ' pose_Rx_t5', ' pose_Rx_t4', ' pose_Rx_t3', ' pose_Ry_t6', ' pose_Ry_t5', ' pose_Ry_t4', ' pose_Ry_t3', ' pose_Rz_t6', ' pose_Rz_t5', ' pose_Rz_t4', ' pose_Rz_t3'];[' AU10_r_t5', ' AU10_r_t3', ' AU17_r_t6', ' AU17_r_t4', ' AU25_r_t4', ' AU25_r_t3', ' AU26_r_t6', ' AU26_r_t5', ' AU26_r_t4', ' AU26_r_t3', ' pose_Rx_t6', ' pose_Rz_t4'];0.4095744680851064;0.49838187702265374;0.4496350364963504;0.0;0.0;0.0
LeftFusiformGyrus;RFE_1;6;{'bootstrap': True, 'max_features': 'auto', 'max_depth': 10, 'random_state': 5, 'n_estimators': 10};{'eyetracking_ts': ['Vx', 'Vy', 'saccades', 'Face', 'Mouth', 'Eyes'], 'facial_features_ts': [' AU01_r', ' AU02_r', ' AU04_r', ' AU05_r', ' AU06_r', ' AU07_r', ' AU10_r', ' AU12_r', ' AU14_r', ' AU15_r', ' AU17_r', ' AU20_r', ' AU23_r', ' AU25_r', ' AU26_r']};['Vx_t6', 'Vx_t5', 'Vx_t4', 'Vx_t3', 'Vy_t6', 'Vy_t5', 'Vy_t4', 'Vy_t3', 'saccades_t6', 'saccades_t5', 'saccades_t4', 'saccades_t3', 'Face_t6', 'Face_t5', 'Face_t4', 'Face_t3', 'Mouth_t6', 'Mouth_t5', 'Mouth_t4', 'Mouth_t3', 'Eyes_t6', 'Eyes_t5', 'Eyes_t4', 'Eyes_t3', ' AU01_r_t6', ' AU01_r_t5', ' AU01_r_t4', ' AU01_r_t3', ' AU02_r_t6', ' AU02_r_t5', ' AU02_r_t4', ' AU02_r_t3', ' AU04_r_t6', ' AU04_r_t5', ' AU04_r_t4', ' AU04_r_t3', ' AU05_r_t6', ' AU05_r_t5', ' AU05_r_t4', ' AU05_r_t3', ' AU06_r_t6', ' AU06_r_t5', ' AU06_r_t4', ' AU06_r_t3', ' AU07_r_t6', ' AU07_r_t5', ' AU07_r_t4', ' AU07_r_t3', ' AU10_r_t6', ' AU10_r_t5', ' AU10_r_t4', ' AU10_r_t3', ' AU12_r_t6', ' AU12_r_t5', ' AU12_r_t4', ' AU12_r_t3', ' AU14_r_t6', ' AU14_r_t5', ' AU14_r_t4', ' AU14_r_t3', ' AU15_r_t6', ' AU15_r_t5', ' AU15_r_t4', ' AU15_r_t3', ' AU17_r_t6', ' AU17_r_t5', ' AU17_r_t4', ' AU17_r_t3', ' AU20_r_t6', ' AU20_r_t5', ' AU20_r_t4', ' AU20_r_t3', ' AU23_r_t6', ' AU23_r_t5', ' AU23_r_t4', ' AU23_r_t3', ' AU25_r_t6', ' AU25_r_t5', ' AU25_r_t4', ' AU25_r_t3', ' AU26_r_t6', ' AU26_r_t5', ' AU26_r_t4', ' AU26_r_t3'];[' AU25_r_t6'];0.4728476821192053;0.4772727272727273;0.4750499001996008;0.0;0.0;0.0
